category,sku,descripcion,price,stock,old_price,price_delta,last_seen,status,category_old,familia,marca,discount,ref,processed_description,entities,category_homol
Audifonos,KWH-750BL,"Klip Xtreme Audífonos con Micrófono Style, Bluetooth, Inalámbrico, USB-C, Azul",406.0,0.0,406.0,0.0,20251004 18:54,active,,,,,,klip xtreme audifonos microfono style bluetooth inalambrico usb c azul,"{'BRAND': ['klip xtreme'], 'CATEGORY': ['audifonos'], 'SERIES': ['style'], 'WIRE_LESS': ['inalambrico'], 'COLOR': ['azul']}",HEADPHONE
Audifonos,KWH-750GR,"﻿Klip Xtreme Audífonos con Micrófono Style, Bluetooth, Inalámbrico, USB-C, Gris",1129.0,20.0,1129.0,0.0,20251004 18:54,active,,,,,,klip xtreme audifonos microfono style bluetooth inalambrico usb c gris,"{'BRAND': ['klip xtreme'], 'CATEGORY': ['audifonos'], 'SERIES': ['style'], 'WIRE_LESS': ['inalambrico'], 'COLOR': ['gris']}",HEADPHONE
Audifonos,KWH-150GD,"Klip Xtreme Audífonos con Micrófono Funk, Bluetooth, Inalámbrico, USB, Oro",99.0,0.0,99.0,0.0,20251004 18:54,active,,,,,,klip xtreme audifonos microfono funk bluetooth inalambrico usb oro,"{'BRAND': ['klip xtreme'], 'CATEGORY': ['audifonos'], 'SERIES': ['funk'], 'WIRE_LESS': ['inalambrico']}",HEADPHONE
Audifonos,RZ04-04730200-R3U1,"Razer Audífonos Gamer Kraken Kitty V2, Alámbrico, 2 Metros, USB, Rosa",1869.0,0.0,1869.0,0.0,20251004 18:54,active,,,,,,razer audifonos gamer kraken kitty v2 alambrico 2 metros usb rosa,"{'BRAND': ['razer'], 'CATEGORY': ['audifonos'], 'SERIES': ['kraken kitty v2'], 'WIRE_LESS': ['alambrico'], 'COLOR': ['rosa']}",HEADPHONE
Audifonos,EP-104,"Vorago Audífonos con Micrófono EP-104, Alámbrico, 3.5mm, 1.2 Metros, Negro",87.0,0.0,87.0,0.0,20251004 18:54,active,,,,,,vorago audifonos microfono ep 104 alambrico 3 5mm 1 2 metros negro,"{'BRAND': ['vorago'], 'CATEGORY': ['audifonos'], 'SERIES': ['ep 104'], 'WIRE_LESS': ['alambrico'], 'COLOR': ['negro']}",HEADPHONE
Audifonos,JBLJR460NCWHTAM,"﻿JBL Audífonos con Micrófono JR 460NC, Bluetooth, Inalámbrico, Blanco",1709.0,0.0,1709.0,0.0,20251004 18:54,active,,,,,,jbl audifonos microfono jr 460nc bluetooth inalambrico blanco,"{'BRAND': ['jbl'], 'CATEGORY': ['audifonos'], 'SERIES': ['jr 460nc'], 'WIRE_LESS': ['inalambrico'], 'COLOR': ['blanco']}",HEADPHONE
Audifonos,AUD-228/SW-M,"Steren Audífonos con Micrófono AUD-228/SW, Alámbrico, 1.7 Metros, 3.5mm, Mandalorian",295.0,0.0,295.0,0.0,20251004 18:54,active,,,,,,steren audifonos microfono aud 228 sw alambrico 1 7 metros 3 5mm mandalorian,"{'BRAND': ['steren'], 'CATEGORY': ['audifonos'], 'SERIES': ['aud 228 sw'], 'WIRE_LESS': ['alambrico'], 'COLOR': ['mandalorian']}",HEADPHONE
Audifonos,HV-H139D,"Havit Audífonos con Micrófono H139D, Alámbrico, 1.8 Metros, 3.5mm, Negro",211.0,0.0,211.0,0.0,20251004 18:54,active,,,,,,havit audifonos microfono h139d alambrico 1 8 metros 3 5mm negro,"{'BRAND': ['havit'], 'CATEGORY': ['audifonos'], 'SERIES': ['h139d'], 'WIRE_LESS': ['alambrico'], 'COLOR': ['negro']}",HEADPHONE
Audifonos,K52,"AKG Audífonos K52, Alámbrico, 2.5 Metros, 3.5/6.5mm, Negro",889.0,0.0,889.0,0.0,20251004 18:54,active,,,,,,akg audifonos k52 alambrico 2 5 metros 3 5 6 5mm negro,"{'BRAND': ['akg'], 'CATEGORY': ['audifonos'], 'SERIES': ['k52'], 'WIRE_LESS': ['alambrico'], 'SIZE': ['2 5', '3 5'], 'COLOR': ['negro']}",HEADPHONE
Audifonos,PLANTRO-RIG400HS,"﻿RIG Audífonos Gamer 400HS para PlayStation 4, Alámbrico, 3.5mm, Negro",1549.0,0.0,1549.0,0.0,20251004 18:54,active,,,,,,rig audifonos gamer 400hs playstation 4 alambrico 3 5mm negro,"{'BRAND': ['rig'], 'CATEGORY': ['audifonos'], 'SERIES': ['400hs'], 'WIRE_LESS': ['alambrico'], 'COLOR': ['negro']}",HEADPHONE
Audifonos,8.4562E+11,"dreamGEAR Audífonos Gamer GRX-500 para Xbox Series S/X, Alámbrico, 3 Metros, Negro/Verde",699.0,0.0,699.0,0.0,20250915 04:28,active,,,,,,dreamgear audifonos gamer grx 500 xbox series s x alambrico 3 metros negro verde,"{'BRAND': ['dreamgear'], 'CATEGORY': ['audifonos'], 'SERIES': ['grx 500 xbox series s x'], 'WIRE_LESS': ['alambrico'], 'COLOR': ['negro verde']}",HEADPHONE
Audifonos,JBLT520BTWHTAM,"JBL Audífonos con Micrófono Tune 520BT, Bluetooth, Inalámbrico, Blanco",899.0,0.0,899.0,0.0,20251004 18:54,active,,,,,,jbl audifonos microfono tune 520bt bluetooth inalambrico blanco,"{'BRAND': ['jbl'], 'CATEGORY': ['audifonos'], 'SERIES': ['tune 520bt'], 'WIRE_LESS': ['inalambrico'], 'COLOR': ['blanco']}",HEADPHONE
Audifonos,RZ04-04430200-R3U1,"Razer Audífonos Gamer Barracuda X 7.1, Alámbrico/Inalámbrico, 1.5 Metros, Bluetooth/USB/3.5mm, Blanco ― incluye Receptor USB-C",2419.0,0.0,2419.0,0.0,20250928 09:13,active,,,,,,razer audifonos gamer barracuda x 7 1 alambrico inalambrico 1 5 metros bluetooth usb 3 5mm blanco incluye receptor usb c,"{'BRAND': ['razer'], 'CATEGORY': ['audifonos'], 'SERIES': ['barracuda x 7 1'], 'WIRE_LESS': ['inalambrico'], 'COLOR': ['blanco']}",HEADPHONE
Audifonos,209190-01,"RIG Audífono Monoaural 100HX para PlayStation 4, Alámbrico, 3.5mm, Negro",213.0,0.0,213.0,0.0,20250928 09:13,active,,,,,,rig audifono monoaural 100hx playstation 4 alambrico 3 5mm negro,"{'BRAND': ['rig', 'audifono'], 'SERIES': ['monoaural 100hx'], 'WIRE_LESS': ['alambrico'], 'COLOR': ['negro']}",HEADPHONE
Audifonos,AC-935340,"Acteck Audífonos con Micrófono Zion Pro HP665, Bluetooth, Inalámbrico, Negro",739.0,0.0,739.0,0.0,20251004 18:54,active,,,,,,acteck audifonos microfono zion pro hp665 bluetooth inalambrico negro,"{'BRAND': ['acteck'], 'CATEGORY': ['audifonos'], 'SERIES': ['zion pro hp665'], 'WIRE_LESS': ['inalambrico'], 'COLOR': ['negro']}",HEADPHONE
Audifonos,AUD002btPK,"Belkin Audífonos con Micrófono SoundForm Mini, Bluetooth, Inalámbrico, Rosa",408.0,0.0,408.0,0.0,20251004 18:54,active,,,,,,belkin audifonos microfono soundform mini bluetooth inalambrico rosa,"{'BRAND': ['belkin'], 'CATEGORY': ['audifonos'], 'SERIES': ['soundform mini'], 'WIRE_LESS': ['inalambrico'], 'COLOR': ['rosa']}",HEADPHONE
Audifonos,NBH-02/RD,"Necnon Audífonos con Micrófono NBH-02, Bluetooth, Inalámbrico, Rojo",205.0,3.0,205.0,0.0,20251004 18:54,active,,,,,,necnon audifonos microfono nbh 02 bluetooth inalambrico rojo,"{'BRAND': ['necnon'], 'CATEGORY': ['audifonos'], 'SERIES': ['nbh 02'], 'WIRE_LESS': ['inalambrico'], 'COLOR': ['rojo']}",HEADPHONE
Audifonos,NBH-02/BL,"Necnon Audífonos con Micrófono NBH-02, Bluetooth, Inalámbrico, Azul",205.0,9.0,205.0,0.0,20251004 18:54,active,,,,,,necnon audifonos microfono nbh 02 bluetooth inalambrico azul,"{'BRAND': ['necnon'], 'CATEGORY': ['audifonos'], 'SERIES': ['nbh 02'], 'WIRE_LESS': ['inalambrico'], 'COLOR': ['azul']}",HEADPHONE
Audifonos,NS-HSG03,"TechZone Audífonos Gamer NS-HSG03, Alámbrico, 2.1 Metros, 3.5mm/USB, Blanco/Azul",317.0,10.0,317.0,0.0,20251004 18:54,active,,,,,,techzone audifonos gamer ns hsg03 alambrico 2 1 metros 3 5mm usb blanco azul,"{'BRAND': ['techzone'], 'CATEGORY': ['audifonos'], 'SERIES': ['ns hsg03'], 'WIRE_LESS': ['alambrico'], 'COLOR': ['blanco azul']}",HEADPHONE
Audifonos,NS-HSG01,"TechZone Audífonos Gamer NASA NS-HSG01, Alámbrico, 2 Metros, 3.5mm/USB, Blanco",559.0,0.0,559.0,0.0,20251004 18:54,active,,,,,,techzone audifonos gamer nasa ns hsg01 alambrico 2 metros 3 5mm usb blanco,"{'BRAND': ['techzone'], 'CATEGORY': ['audifonos'], 'SERIES': ['nasa ns hsg01'], 'WIRE_LESS': ['alambrico'], 'COLOR': ['blanco']}",HEADPHONE
Audifonos,BR-932998,"Balam Rush Audífonos Gamer Sonorous HS750, Alámbrico, USB/3.5mm, Rosa",679.0,0.0,679.0,0.0,20251004 18:54,active,,,,,,balam rush audifonos gamer sonorous hs750 alambrico usb 3 5mm rosa,"{'BRAND': ['balam rush'], 'CATEGORY': ['audifonos'], 'SERIES': ['sonorous hs750'], 'WIRE_LESS': ['alambrico'], 'COLOR': ['rosa']}",HEADPHONE
Audifonos,NP.HDS11.00B,"Acer Audífonos Gamer Predator Galea 311 PHW910, Alámbrico, 1.8 Metros, 3.5mm, Negro",869.0,0.0,869.0,0.0,20251004 18:54,active,,,,,,acer audifonos gamer predator galea 311 phw910 alambrico 1 8 metros 3 5mm negro,"{'BRAND': ['acer'], 'CATEGORY': ['audifonos'], 'SERIES': ['predator galea 311 phw910'], 'WIRE_LESS': ['alambrico'], 'COLOR': ['negro']}",HEADPHONE
Audifonos,8.12887E+11,"JLab Audífonos con Micrófono Supraaurales Studio Pro, Alámbrico, 1.2 Metros, 3.5mm, Negro/Azul",316.0,0.0,316.0,0.0,20250915 04:28,active,,,,,,jlab audifonos microfono supraaurales studio pro alambrico 1 2 metros 3 5mm negro azul,"{'BRAND': ['jlab'], 'CATEGORY': ['audifonos'], 'SERIES': ['supraaurales studio pro'], 'WIRE_LESS': ['alambrico'], 'COLOR': ['negro azul']}",HEADPHONE
Audifonos,HPB-200/RD,"Vorago Audífonos HPB-200, Bluetooth, Inalámbrico, Rojo",251.0,16.0,251.0,0.0,20251004 18:54,active,,,,,,vorago audifonos hpb 200 bluetooth inalambrico rojo,"{'BRAND': ['vorago'], 'CATEGORY': ['audifonos'], 'SERIES': ['hpb 200'], 'WIRE_LESS': ['inalambrico'], 'COLOR': ['rojo']}",HEADPHONE
Audifonos,3H150P40B.0001,"Cougar Audífonos Gamer Phontum Essential, Alámbrico, 1.9 Metros, 3.5mm, Negro",739.0,0.0,739.0,0.0,20251004 18:54,active,,,,,,cougar audifonos gamer phontum essential alambrico 1 9 metros 3 5mm negro,"{'BRAND': ['cougar'], 'CATEGORY': ['audifonos'], 'SERIES': ['phontum essential'], 'WIRE_LESS': ['alambrico'], 'COLOR': ['negro']}",HEADPHONE
Audifonos,K97601WW,"Kensington Audífonos con Micrófono K97601WW, Alámbrico, 1.8 Metros, Negro",441.0,28.0,441.0,0.0,20251004 18:54,active,,,,,,kensington audifonos microfono k97601ww alambrico 1 8 metros negro,"{'BRAND': ['kensington'], 'CATEGORY': ['audifonos'], 'SERIES': ['k97601ww'], 'WIRE_LESS': ['alambrico'], 'COLOR': ['negro']}",HEADPHONE
Audifonos,TZ15PCAUD/RED,"TechZone Audífonos con Micrófono TZ15PCAUD, Alámbrico, Negro/Rojo",153.0,0.0,153.0,0.0,20251004 18:54,active,,,,,,techzone audifonos microfono tz15pcaud alambrico negro rojo,"{'BRAND': ['techzone'], 'CATEGORY': ['audifonos'], 'SERIES': ['tz15pcaud'], 'WIRE_LESS': ['alambrico'], 'COLOR': ['negro rojo']}",HEADPHONE
Audifonos,STG-H32318,"STF Audífonos Gamer 7.1 Muspell Ultimate, Alámbrico, 2.2 Metros, USB, Negro",669.0,0.0,669.0,0.0,20251004 18:54,active,,,,,,stf audifonos gamer 7 1 muspell ultimate alambrico 2 2 metros usb negro,"{'BRAND': ['stf'], 'CATEGORY': ['audifonos'], 'SERIES': ['7 1 muspell ultimate'], 'WIRE_LESS': ['alambrico'], 'COLOR': ['negro']}",HEADPHONE
Audifonos,15554,"HyperGear Audífonos Gamer para Niños Kombat Kitty, Alámbrico, 1.8 Metros, 3.5mm, Rosa",423.0,0.0,423.0,0.0,20251004 18:54,active,,,,,,hypergear audifonos gamer ninos kombat kitty alambrico 1 8 metros 3 5mm rosa,"{'BRAND': ['hypergear'], 'CATEGORY': ['audifonos'], 'SERIES': ['ninos kombat kitty'], 'WIRE_LESS': ['alambrico'], 'COLOR': ['rosa']}",HEADPHONE
Audifonos,PC-116943,"Perfect Choice Audífonos Cloud, Bluetooth, Inalámbrico, USB-C, Blanco",439.0,0.0,439.0,0.0,20251004 18:54,active,,,,,,perfect choice audifonos cloud bluetooth inalambrico usb c blanco,"{'BRAND': ['perfect choice'], 'CATEGORY': ['audifonos'], 'SERIES': ['cloud'], 'WIRE_LESS': ['inalambrico'], 'COLOR': ['blanco']}",HEADPHONE
Audifonos,PC-116967,"Perfect Choice Audífonos Cloud, Bluetooth, Inalámbrico, USB-C, Azul",441.0,0.0,441.0,0.0,20251004 18:54,active,,,,,,perfect choice audifonos cloud bluetooth inalambrico usb c azul,"{'BRAND': ['perfect choice'], 'CATEGORY': ['audifonos'], 'SERIES': ['cloud'], 'WIRE_LESS': ['inalambrico'], 'COLOR': ['azul']}",HEADPHONE
Audifonos,ATH-M40X,"Audio-Technica Audífonos ATH-M40X, Alámbrico, 3 Metros, 3.5mm, Negro",2209.0,0.0,2209.0,0.0,20250921 09:13,active,,,,,,audio technica audifonos ath m40x alambrico 3 metros 3 5mm negro,"{'CATEGORY': ['audio', 'audifonos'], 'BRAND': ['technica'], 'SERIES': ['ath m40x'], 'WIRE_LESS': ['alambrico'], 'COLOR': ['negro']}",HEADPHONE
Audifonos,HC 2000B,"Behringer Audífonos DJ HC 2000B, Bluetooth, Inalámbrico, 10 Metros, Negro",869.0,0.0,869.0,0.0,20251004 18:54,active,,,,,,behringer audifonos dj hc 2000b bluetooth inalambrico 10 metros negro,"{'BRAND': ['behringer'], 'CATEGORY': ['audifonos'], 'SERIES': ['dj hc 2000b'], 'WIRE_LESS': ['inalambrico'], 'COLOR': ['negro']}",HEADPHONE
Audifonos,HV-H2212U,"Audífonos Havit con Micrófono HV-H2212U, Alámbrico, 2.5 Metros, USB, Negro",609.0,0.0,609.0,0.0,20251004 18:54,active,,,,,,audifonos havit microfono hv h2212u alambrico 2 5 metros usb negro,"{'CATEGORY': ['audifonos'], 'BRAND': ['havit'], 'SERIES': ['hv h2212u'], 'WIRE_LESS': ['alambrico'], 'SIZE': ['2 5'], 'COLOR': ['negro']}",HEADPHONE
Audifonos,ATH-M50X,"Audio-Technica Audífonos ATH-M50X, Alámbrico, 3 Metros, 3.5mm, Negro",3339.0,0.0,3339.0,0.0,20250928 09:13,active,,,,,,audio technica audifonos ath m50x alambrico 3 metros 3 5mm negro,"{'CATEGORY': ['audio', 'audifonos'], 'BRAND': ['technica'], 'SERIES': ['ath m50x'], 'WIRE_LESS': ['alambrico'], 'COLOR': ['negro']}",HEADPHONE
Audifonos,ATH-M20X,"Audio-Technica Audífonos ATH-M20X, Alámbrico, 3 Metros, 3.5mm, Negro",1039.0,0.0,1039.0,0.0,20250928 09:13,active,,,,,,audio technica audifonos ath m20x alambrico 3 metros 3 5mm negro,"{'CATEGORY': ['audio', 'audifonos'], 'BRAND': ['technica'], 'SERIES': ['ath m20x'], 'WIRE_LESS': ['alambrico'], 'COLOR': ['negro']}",HEADPHONE
Audifonos,939-001808,"Astro Gaming Audífonos Gamer A40 TR para Xbox, Alámbrico, 2 Metros, 3.5mm, Negro/Plata ― Incluye Astro MixAmp M80",2839.0,0.0,2839.0,0.0,20251004 18:54,active,,,,,,astro gaming audifonos gamer a40 tr xbox alambrico 2 metros 3 5mm negro plata incluye astro mixamp m80,"{'BRAND': ['astro gaming'], 'CATEGORY': ['audifonos'], 'SERIES': ['a40 tr xbox'], 'WIRE_LESS': ['alambrico'], 'COLOR': ['negro plata']}",HEADPHONE
Audifonos,HPM1100-BK,"Behringer Audífonos HPM1100, Alámbrico, 2 Metros, Negro",360.0,0.0,360.0,0.0,20251004 18:54,active,,,,,,behringer audifonos hpm1100 alambrico 2 metros negro,"{'BRAND': ['behringer'], 'CATEGORY': ['audifonos'], 'SERIES': ['hpm1100'], 'WIRE_LESS': ['alambrico'], 'COLOR': ['negro']}",HEADPHONE
Audifonos,HC 200,"Behringer Audífonos HC 200,  Alámbrico, 3 Metros, 3.5mm, Negro",569.0,0.0,569.0,0.0,20251004 18:54,active,,,,,,behringer audifonos hc 200 alambrico 3 metros 3 5mm negro,"{'BRAND': ['behringer'], 'CATEGORY': ['audifonos'], 'SERIES': ['hc 200'], 'WIRE_LESS': ['alambrico'], 'COLOR': ['negro']}",HEADPHONE
Audifonos,AC-929110,"Acteck Audífonos con Micrófono A10, Alámbrico, 1.5 Metros, 3.5mm, Negro",106.0,0.0,106.0,0.0,20250928 09:13,active,,,,,,acteck audifonos microfono a10 alambrico 1 5 metros 3 5mm negro,"{'BRAND': ['acteck'], 'CATEGORY': ['audifonos'], 'SERIES': ['a10'], 'WIRE_LESS': ['alambrico'], 'COLOR': ['negro']}",HEADPHONE
Audifonos,048-141-NA,"PDP Audífonos Gamer LVL40 para Xbox One, Alámbrico, 3.5mm, Negro/Verde",709.0,0.0,709.0,0.0,20251004 18:54,active,,,,,,pdp audifonos gamer lvl40 xbox one alambrico 3 5mm negro verde,"{'BRAND': ['pdp'], 'CATEGORY': ['audifonos'], 'SERIES': ['lvl40', 'xbox one'], 'WIRE_LESS': ['alambrico'], 'COLOR': ['negro']}",HEADPHONE
Audifonos,NCAGKI02FL,"Necnon Audífonos Gamer NBHG-KIMERA, Alámbrico, 2.10 Metros, 3.5mm, Negro/Rojo",210.0,0.0,210.0,0.0,20251004 18:54,active,,,,,,necnon audifonos gamer nbhg kimera alambrico 2 10 metros 3 5mm negro rojo,"{'BRAND': ['necnon'], 'CATEGORY': ['audifonos'], 'SERIES': ['nbhg kimera'], 'WIRE_LESS': ['alambrico'], 'COLOR': ['negro rojo']}",HEADPHONE
Audifonos,DGUN-2571,"dreamGEAR Audífonos Gamer Universal Elite para PS4/PS5/Xbox One, Alámbrico, Negro/Rojo",453.0,0.0,453.0,0.0,20251004 18:54,active,,,,,,dreamgear audifonos gamer universal elite ps4 ps5 xbox one alambrico negro rojo,"{'BRAND': ['dreamgear'], 'CATEGORY': ['audifonos'], 'SERIES': ['universal elite ps4'], 'WIRE_LESS': ['alambrico'], 'COLOR': ['negro rojo']}",HEADPHONE
Audifonos,HS-WL-730-BUNA-C,"Cisco Audífonos con Micrófono 730, Bluetooth, Inalámbrico, Negro",6979.0,0.0,6979.0,0.0,20251004 18:54,active,,,,,,cisco audifonos microfono 730 bluetooth inalambrico negro,"{'BRAND': ['cisco'], 'CATEGORY': ['audifonos'], 'SERIES': ['730'], 'WIRE_LESS': ['inalambrico'], 'COLOR': ['negro']}",HEADPHONE
Audifonos,H2026D,"Havit Audífonos Gamer H2026D, Alámbrico, 2 Metros, 3.5mm, Negro/Plata",383.0,0.0,383.0,0.0,20251004 18:54,active,,,,,,havit audifonos gamer h2026d alambrico 2 metros 3 5mm negro plata,"{'BRAND': ['havit'], 'CATEGORY': ['audifonos'], 'SERIES': ['h2026d'], 'WIRE_LESS': ['alambrico'], 'COLOR': ['negro plata']}",HEADPHONE
Audifonos,NBH-04 PRO BL,"Necnon Audífonos con Micrófono NBH-04 Pro, Bluetooth, Inalámbrico, Azul/Negro",187.0,7.0,187.0,0.0,20251004 18:54,active,,,,,,necnon audifonos microfono nbh 04 pro bluetooth inalambrico azul negro,"{'BRAND': ['necnon'], 'CATEGORY': ['audifonos'], 'SERIES': ['nbh 04 pro'], 'WIRE_LESS': ['inalambrico'], 'COLOR': ['azul negro']}",HEADPHONE
Audifonos,DGXB1-6638,"dreamGEAR Audífonos Gamer GRX-440 para Xbox One, Alámbrico, 1.22 Metros, 3.5mm, Negro/Verde",869.0,0.0,869.0,0.0,20251004 18:54,active,,,,,,dreamgear audifonos gamer grx 440 xbox one alambrico 1 22 metros 3 5mm negro verde,"{'BRAND': ['dreamgear'], 'CATEGORY': ['audifonos'], 'SERIES': ['grx 440'], 'WIRE_LESS': ['alambrico'], 'COLOR': ['negro verde']}",HEADPHONE
Audifonos,AUD-228/S-DUFF,"Steren Audífonos The Simpsons Duff, Alámbrico, 1.7 Metros, 3.5mm, Amarillo/Gris",299.0,0.0,299.0,0.0,20251004 18:54,active,,,,,,steren audifonos the simpsons duff alambrico 1 7 metros 3 5mm amarillo gris,"{'BRAND': ['steren'], 'CATEGORY': ['audifonos'], 'SERIES': ['the simpsons duff'], 'WIRE_LESS': ['alambrico'], 'COLOR': ['amarillo gris']}",HEADPHONE
Audifonos,VG-ZHP725-WTH,"VSG Audífonos Gamer Singularity Z, Alámbrico, 1.8 Metros, 3.5mm, Blanco",699.0,0.0,699.0,0.0,20251004 18:54,active,,,,,,vsg audifonos gamer singularity z alambrico 1 8 metros 3 5mm blanco,"{'BRAND': ['vsg'], 'CATEGORY': ['audifonos'], 'SERIES': ['singularity z'], 'WIRE_LESS': ['alambrico'], 'COLOR': ['blanco']}",HEADPHONE
Audifonos,VG-ZHP725-BLK,"VSG Audífonos Gamer Singularity Z, Alámbrico, 1.8 Metros, 3.5mm, Verde/Negro",443.0,0.0,443.0,0.0,20251004 18:54,active,,,,,,vsg audifonos gamer singularity z alambrico 1 8 metros 3 5mm verde negro,"{'BRAND': ['vsg'], 'CATEGORY': ['audifonos'], 'SERIES': ['singularity z'], 'WIRE_LESS': ['alambrico'], 'COLOR': ['negro']}",HEADPHONE
Audifonos,HPX6000,"Behringer Audífonos HPX6000, Alámbrico, 3 Metros, 3.5mm, Negro",1779.0,0.0,1779.0,0.0,20250928 09:13,active,,,,,,behringer audifonos hpx6000 alambrico 3 metros 3 5mm negro,"{'BRAND': ['behringer'], 'CATEGORY': ['audifonos'], 'SERIES': ['hpx6000'], 'WIRE_LESS': ['alambrico'], 'COLOR': ['negro']}",HEADPHONE
Audifonos,HPX4000,"Behringer Audífonos HPX4000, Alámbrico, 3.5mm, Negro",529.0,0.0,529.0,0.0,20250928 09:13,active,,,,,,behringer audifonos hpx4000 alambrico 3 5mm negro,"{'BRAND': ['behringer'], 'CATEGORY': ['audifonos'], 'SERIES': ['hpx4000'], 'WIRE_LESS': ['alambrico'], 'COLOR': ['negro']}",HEADPHONE
Audifonos,HPS3000,"Behringer Audífonos HPS3000, Alámbrico, 2 Metros, 3.5mm, Negro/Plata",443.0,0.0,443.0,0.0,20250928 09:13,active,,,,,,behringer audifonos hps3000 alambrico 2 metros 3 5mm negro plata,"{'BRAND': ['behringer'], 'CATEGORY': ['audifonos'], 'SERIES': ['hps3000'], 'WIRE_LESS': ['alambrico'], 'COLOR': ['negro plata']}",HEADPHONE
Audifonos,NBH-01R/BK,"Necnon Audífonos con Micrófono NBH-01R, Bluetooth, Alámbrico/Inalámbrico, 3.5mm, Negro",295.0,0.0,295.0,0.0,20250921 09:13,active,,,,,,necnon audifonos microfono nbh 01r bluetooth alambrico inalambrico 3 5mm negro,"{'BRAND': ['necnon'], 'CATEGORY': ['audifonos'], 'SERIES': ['nbh 01r'], 'WIRE_LESS': ['inalambrico'], 'COLOR': ['negro']}",HEADPHONE
Audifonos,XTH-531,"Xtech Audífonos Gamer Kalamos para PC, Alámbrico, 1.8 Metros, USB, Negro",275.0,0.0,275.0,0.0,20251004 18:54,active,,,,,,xtech audifonos gamer kalamos pc alambrico 1 8 metros usb negro,"{'BRAND': ['xtech'], 'CATEGORY': ['audifonos'], 'SERIES': ['kalamos'], 'WIRE_LESS': ['alambrico'], 'COLOR': ['negro']}",HEADPHONE
Audifonos,JBLQUANTUM300BLKAM,"JBL Audífonos Gamer con Micrófono Quantum 300 para PC/Nintendo Switch/Xbox Series S|X/PS5, Alámbrico, 3.5mm, Negro",1719.0,2.0,1719.0,0.0,20251004 18:54,active,,,,,,jbl audifonos gamer microfono quantum 300 pc nintendo switch xbox series s x ps5 alambrico 3 5mm negro,"{'BRAND': ['jbl'], 'CATEGORY': ['audifonos'], 'SERIES': ['quantum 300 pc'], 'WIRE_LESS': ['alambrico'], 'COLOR': ['negro']}",HEADPHONE
Audifonos,MDR-ZX110/PK,"Sony Audífonos Plegable ZX110, Alámbrico, 1.2 Metros, Rosa",320.0,0.0,320.0,0.0,20251004 18:54,active,,,,,,sony audifonos plegable zx110 alambrico 1 2 metros rosa,"{'BRAND': ['sony'], 'CATEGORY': ['audifonos'], 'SERIES': ['zx110'], 'WIRE_LESS': ['alambrico'], 'COLOR': ['rosa']}",HEADPHONE
Audifonos,NBH-05/RD,"Necnon Audífonos con Micrófono NBH-05, Bluetooth, Inalámbrico, Rojo",242.0,0.0,242.0,0.0,20251004 18:54,active,,,,,,necnon audifonos microfono nbh 05 bluetooth inalambrico rojo,"{'BRAND': ['necnon'], 'CATEGORY': ['audifonos'], 'SERIES': ['nbh 05'], 'WIRE_LESS': ['inalambrico'], 'COLOR': ['rojo']}",HEADPHONE
Audifonos,NA-0308N,"Naceb Audífonos con Micrófono Fornax, Bluetooth, Inalámbrico, Negro",350.0,0.0,350.0,0.0,20251004 18:54,active,,,,,,naceb audifonos microfono fornax bluetooth inalambrico negro,"{'BRAND': ['naceb'], 'CATEGORY': ['audifonos'], 'SERIES': ['fornax'], 'WIRE_LESS': ['inalambrico'], 'COLOR': ['negro']}",HEADPHONE
Audifonos,4P5J3AA,"HyperX Audífonos Gamer Cloud Chat para PS4, Alámbrico, 3.5mm, Negro/Azul",449.0,0.0,449.0,0.0,20251004 18:54,active,,,,,,hyperx audifonos gamer cloud chat ps4 alambrico 3 5mm negro azul,"{'BRAND': ['hyperx'], 'CATEGORY': ['audifonos'], 'SERIES': ['cloud chat ps4'], 'WIRE_LESS': ['alambrico'], 'COLOR': ['negro azul']}",HEADPHONE
Audifonos,GH-2540G,"Getttech Audífonos con Micrófono Rythm, Alámbrico, 1.5 Metros, 3.5mm, Negro/Gris",67.0,0.0,67.0,0.0,20251004 18:54,active,,,,,,getttech audifonos microfono rythm alambrico 1 5 metros 3 5mm negro gris,"{'BRAND': ['getttech'], 'CATEGORY': ['audifonos'], 'SERIES': ['rythm'], 'WIRE_LESS': ['alambrico'], 'COLOR': ['negro gris']}",HEADPHONE
Audifonos,XTH-350OR,"Xtech Audífonos para Niños XTH-350OR, Alámbrico, 1 Metro, 3.5mm, Naranja",237.0,0.0,237.0,0.0,20251004 18:54,active,,,,,,xtech audifonos ninos xth 350or alambrico 1 metro 3 5mm naranja,"{'BRAND': ['xtech'], 'CATEGORY': ['audifonos'], 'SERIES': ['ninos xth 350or'], 'WIRE_LESS': ['alambrico'], 'COLOR': ['naranja']}",HEADPHONE
Audifonos,KHS-620SV,"Klip Xtreme Audífonos con Micrófono Fury, Bluetooth, Inalámbrico, Plata",294.0,0.0,294.0,0.0,20251004 18:54,active,,,,,,klip xtreme audifonos microfono fury bluetooth inalambrico plata,"{'BRAND': ['klip xtreme'], 'CATEGORY': ['audifonos'], 'SERIES': ['fury'], 'WIRE_LESS': ['inalambrico'], 'COLOR': ['plata']}",HEADPHONE
